id,skill_area,type,difficulty,question_text,image_url,options,correct_answer,explanation,marks
Q0789,statistics,quiz,medium,Sample question 789 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 789.,6
Q0790,pattern_recognition,visual_sequence,medium,Sample question 790 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_790.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 790.,6
Q0791,critical_thinking,case_study,easy,Sample question 791 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_791.png,,subjective,Sample explanation for question 791.,4
Q0792,data_interpretation,quiz,medium,Sample question 792 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_792.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 792.,6
Q0793,critical_thinking,case_study,easy,Sample question 793 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_793.png,,subjective,Sample explanation for question 793.,4
Q0794,pattern_recognition,visual_sequence,medium,Sample question 794 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_794.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 794.,6
Q0795,statistics,quiz,medium,Sample question 795 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 795.,6
Q0796,data_interpretation,quiz,hard,Sample question 796 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_796.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 796.,10
Q0797,statistics,quiz,hard,Sample question 797 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 797.,10
Q0798,pattern_recognition,visual_sequence,medium,Sample question 798 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_798.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 798.,6
Q0799,data_interpretation,quiz,medium,Sample question 799 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_799.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 799.,6
Q0800,data_interpretation,quiz,hard,Sample question 800 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_800.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 800.,10
Q0801,pattern_recognition,visual_sequence,medium,Sample question 801 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_801.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 801.,6
Q0802,statistics,quiz,easy,Sample question 802 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 802.,4
Q0803,pattern_recognition,visual_sequence,easy,Sample question 803 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_803.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 803.,4
Q0804,statistics,quiz,medium,Sample question 804 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 804.,6
Q0805,statistics,quiz,easy,Sample question 805 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 805.,4
Q0806,pattern_recognition,visual_sequence,medium,Sample question 806 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_806.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 806.,6
Q0807,data_interpretation,quiz,hard,Sample question 807 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_807.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 807.,10
Q0808,data_interpretation,quiz,easy,Sample question 808 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_808.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 808.,4
Q0809,pattern_recognition,visual_sequence,hard,Sample question 809 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_809.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 809.,10
Q0810,critical_thinking,case_study,hard,Sample question 810 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_810.png,,subjective,Sample explanation for question 810.,10
Q0811,statistics,quiz,easy,Sample question 811 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 811.,4
Q0812,statistics,quiz,easy,Sample question 812 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 812.,4
Q0813,pattern_recognition,visual_sequence,hard,Sample question 813 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_813.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 813.,10
Q0814,critical_thinking,case_study,hard,Sample question 814 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_814.png,,subjective,Sample explanation for question 814.,10
Q0815,data_interpretation,quiz,medium,Sample question 815 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_815.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 815.,6
Q0816,pattern_recognition,visual_sequence,easy,Sample question 816 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_816.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 816.,4
Q0817,statistics,quiz,hard,Sample question 817 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 817.,10
Q0818,pattern_recognition,visual_sequence,easy,Sample question 818 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_818.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 818.,4
Q0819,pattern_recognition,visual_sequence,hard,Sample question 819 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_819.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 819.,10
Q0820,data_interpretation,quiz,easy,Sample question 820 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_820.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 820.,4
Q0821,critical_thinking,case_study,easy,Sample question 821 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_821.png,,subjective,Sample explanation for question 821.,4
Q0822,pattern_recognition,visual_sequence,hard,Sample question 822 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_822.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 822.,10
Q0823,data_interpretation,quiz,easy,Sample question 823 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_823.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 823.,4
Q0824,data_interpretation,quiz,hard,Sample question 824 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_824.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 824.,10
Q0825,critical_thinking,case_study,medium,Sample question 825 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_825.png,,subjective,Sample explanation for question 825.,6
Q0826,statistics,quiz,easy,Sample question 826 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 826.,4
Q0827,data_interpretation,quiz,easy,Sample question 827 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_827.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 827.,4
Q0828,pattern_recognition,visual_sequence,medium,Sample question 828 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_828.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 828.,6
Q0829,data_interpretation,quiz,medium,Sample question 829 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_829.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 829.,6
Q0830,statistics,quiz,medium,Sample question 830 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 830.,6
Q0831,critical_thinking,case_study,medium,Sample question 831 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_831.png,,subjective,Sample explanation for question 831.,6
Q0832,statistics,quiz,easy,Sample question 832 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 832.,4
Q0833,critical_thinking,case_study,easy,Sample question 833 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_833.png,,subjective,Sample explanation for question 833.,4
Q0834,data_interpretation,quiz,medium,Sample question 834 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_834.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 834.,6
Q0835,data_interpretation,quiz,easy,Sample question 835 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_835.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 835.,4
Q0836,pattern_recognition,visual_sequence,hard,Sample question 836 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_836.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 836.,10
Q0837,pattern_recognition,visual_sequence,hard,Sample question 837 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_837.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 837.,10
Q0838,data_interpretation,quiz,easy,Sample question 838 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_838.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 838.,4
Q0839,statistics,quiz,medium,Sample question 839 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 839.,6
Q0840,pattern_recognition,visual_sequence,medium,Sample question 840 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_840.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 840.,6
Q0841,statistics,quiz,medium,Sample question 841 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 841.,6
Q0842,critical_thinking,case_study,easy,Sample question 842 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_842.png,,subjective,Sample explanation for question 842.,4
Q0843,critical_thinking,case_study,hard,Sample question 843 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_843.png,,subjective,Sample explanation for question 843.,10
Q0844,statistics,quiz,medium,Sample question 844 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 844.,6
Q0845,critical_thinking,case_study,easy,Sample question 845 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_845.png,,subjective,Sample explanation for question 845.,4
Q0846,data_interpretation,quiz,hard,Sample question 846 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_846.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 846.,10
Q0847,statistics,quiz,medium,Sample question 847 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 847.,6
Q0848,statistics,quiz,hard,Sample question 848 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 848.,10
Q0849,statistics,quiz,medium,Sample question 849 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 849.,6
Q0850,pattern_recognition,visual_sequence,easy,Sample question 850 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_850.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 850.,4
Q0851,statistics,quiz,hard,Sample question 851 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 851.,10
Q0852,pattern_recognition,visual_sequence,hard,Sample question 852 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_852.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 852.,10
Q0853,critical_thinking,case_study,medium,Sample question 853 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_853.png,,subjective,Sample explanation for question 853.,6
Q0854,pattern_recognition,visual_sequence,medium,Sample question 854 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_854.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 854.,6
Q0855,data_interpretation,quiz,easy,Sample question 855 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_855.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 855.,4
Q0856,pattern_recognition,visual_sequence,medium,Sample question 856 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_856.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 856.,6
Q0857,pattern_recognition,visual_sequence,hard,Sample question 857 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_857.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 857.,10
Q0858,pattern_recognition,visual_sequence,hard,Sample question 858 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_858.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 858.,10
Q0859,pattern_recognition,visual_sequence,medium,Sample question 859 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_859.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 859.,6
Q0860,data_interpretation,quiz,medium,Sample question 860 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_860.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 860.,6
Q0861,statistics,quiz,hard,Sample question 861 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 861.,10
Q0862,critical_thinking,case_study,easy,Sample question 862 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_862.png,,subjective,Sample explanation for question 862.,4
Q0863,statistics,quiz,hard,Sample question 863 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 863.,10
Q0864,statistics,quiz,easy,Sample question 864 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 864.,4
Q0865,data_interpretation,quiz,easy,Sample question 865 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_865.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 865.,4
Q0866,pattern_recognition,visual_sequence,medium,Sample question 866 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_866.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 866.,6
Q0867,pattern_recognition,visual_sequence,easy,Sample question 867 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_867.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 867.,4
Q0868,statistics,quiz,medium,Sample question 868 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 868.,6
Q0869,critical_thinking,case_study,medium,Sample question 869 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_869.png,,subjective,Sample explanation for question 869.,6
Q0870,critical_thinking,case_study,medium,Sample question 870 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_870.png,,subjective,Sample explanation for question 870.,6
Q0871,statistics,quiz,medium,Sample question 871 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 871.,6
Q0872,critical_thinking,case_study,hard,Sample question 872 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_872.png,,subjective,Sample explanation for question 872.,10
Q0873,pattern_recognition,visual_sequence,medium,Sample question 873 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_873.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 873.,6
Q0874,data_interpretation,quiz,hard,Sample question 874 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_874.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 874.,10
Q0875,critical_thinking,case_study,easy,Sample question 875 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_875.png,,subjective,Sample explanation for question 875.,4
Q0876,pattern_recognition,visual_sequence,hard,Sample question 876 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_876.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 876.,10
Q0877,critical_thinking,case_study,hard,Sample question 877 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_877.png,,subjective,Sample explanation for question 877.,10
Q0878,critical_thinking,case_study,medium,Sample question 878 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_878.png,,subjective,Sample explanation for question 878.,6
Q0879,pattern_recognition,visual_sequence,hard,Sample question 879 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_879.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 879.,10
Q0880,data_interpretation,quiz,easy,Sample question 880 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_880.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 880.,4
Q0881,data_interpretation,quiz,easy,Sample question 881 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_881.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 881.,4
Q0882,critical_thinking,case_study,medium,Sample question 882 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_882.png,,subjective,Sample explanation for question 882.,6
Q0883,data_interpretation,quiz,medium,Sample question 883 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_883.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 883.,6
Q0884,data_interpretation,quiz,easy,Sample question 884 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_884.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 884.,4
Q0885,pattern_recognition,visual_sequence,easy,Sample question 885 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_885.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 885.,4
Q0886,pattern_recognition,visual_sequence,medium,Sample question 886 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_886.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 886.,6
Q0887,pattern_recognition,visual_sequence,medium,Sample question 887 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_887.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 887.,6
Q0888,data_interpretation,quiz,easy,Sample question 888 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_888.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 888.,4
Q0889,data_interpretation,quiz,easy,Sample question 889 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_889.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 889.,4
Q0890,pattern_recognition,visual_sequence,medium,Sample question 890 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_890.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 890.,6
Q0891,critical_thinking,case_study,easy,Sample question 891 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_891.png,,subjective,Sample explanation for question 891.,4
Q0892,critical_thinking,case_study,medium,Sample question 892 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_892.png,,subjective,Sample explanation for question 892.,6
Q0893,data_interpretation,quiz,hard,Sample question 893 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_893.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 893.,10
Q0894,pattern_recognition,visual_sequence,hard,Sample question 894 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_894.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 894.,10
Q0895,statistics,quiz,easy,Sample question 895 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 895.,4
Q0896,critical_thinking,case_study,easy,Sample question 896 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_896.png,,subjective,Sample explanation for question 896.,4
Q0897,data_interpretation,quiz,easy,Sample question 897 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_897.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 897.,4
Q0898,data_interpretation,quiz,easy,Sample question 898 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_898.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 898.,4
Q0899,pattern_recognition,visual_sequence,easy,Sample question 899 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_899.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 899.,4
Q0900,pattern_recognition,visual_sequence,medium,Sample question 900 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_900.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 900.,6
Q0901,critical_thinking,case_study,hard,Sample question 901 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_901.png,,subjective,Sample explanation for question 901.,10
Q0902,pattern_recognition,visual_sequence,hard,Sample question 902 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_902.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 902.,10
Q0903,statistics,quiz,easy,Sample question 903 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 903.,4
Q0904,data_interpretation,quiz,hard,Sample question 904 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_904.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 904.,10
Q0905,critical_thinking,case_study,medium,Sample question 905 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_905.png,,subjective,Sample explanation for question 905.,6
Q0906,statistics,quiz,easy,Sample question 906 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 906.,4
Q0907,pattern_recognition,visual_sequence,hard,Sample question 907 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_907.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 907.,10
Q0908,statistics,quiz,easy,Sample question 908 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 908.,4
Q0909,pattern_recognition,visual_sequence,medium,Sample question 909 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_909.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 909.,6
Q0910,statistics,quiz,medium,Sample question 910 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 910.,6
Q0911,statistics,quiz,medium,Sample question 911 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 911.,6
Q0912,data_interpretation,quiz,hard,Sample question 912 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_912.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 912.,10
Q0913,data_interpretation,quiz,easy,Sample question 913 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_913.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 913.,4
Q0914,data_interpretation,quiz,easy,Sample question 914 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_914.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 914.,4
Q0915,pattern_recognition,visual_sequence,easy,Sample question 915 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_915.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 915.,4
Q0916,statistics,quiz,easy,Sample question 916 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 916.,4
Q0917,statistics,quiz,hard,Sample question 917 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 917.,10
Q0918,pattern_recognition,visual_sequence,easy,Sample question 918 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_918.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 918.,4
Q0919,statistics,quiz,medium,Sample question 919 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 919.,6
Q0920,critical_thinking,case_study,medium,Sample question 920 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_920.png,,subjective,Sample explanation for question 920.,6
Q0921,pattern_recognition,visual_sequence,easy,Sample question 921 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_921.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 921.,4
Q0922,critical_thinking,case_study,easy,Sample question 922 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_922.png,,subjective,Sample explanation for question 922.,4
Q0923,critical_thinking,case_study,medium,Sample question 923 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_923.png,,subjective,Sample explanation for question 923.,6
Q0924,pattern_recognition,visual_sequence,hard,Sample question 924 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_924.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 924.,10
Q0925,data_interpretation,quiz,easy,Sample question 925 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_925.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 925.,4
Q0926,data_interpretation,quiz,easy,Sample question 926 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_926.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 926.,4
Q0927,data_interpretation,quiz,hard,Sample question 927 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_927.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 927.,10
Q0928,statistics,quiz,hard,Sample question 928 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 928.,10
Q0929,statistics,quiz,medium,Sample question 929 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 929.,6
Q0930,statistics,quiz,easy,Sample question 930 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 930.,4
Q0931,statistics,quiz,easy,Sample question 931 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 931.,4
Q0932,statistics,quiz,hard,Sample question 932 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 932.,10
Q0933,pattern_recognition,visual_sequence,easy,Sample question 933 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_933.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 933.,4
Q0934,pattern_recognition,visual_sequence,easy,Sample question 934 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_934.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 934.,4
Q0935,data_interpretation,quiz,medium,Sample question 935 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_935.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 935.,6
Q0936,statistics,quiz,medium,Sample question 936 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 936.,6
Q0937,critical_thinking,case_study,easy,Sample question 937 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_937.png,,subjective,Sample explanation for question 937.,4
Q0938,statistics,quiz,easy,Sample question 938 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 938.,4
Q0939,critical_thinking,case_study,medium,Sample question 939 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_939.png,,subjective,Sample explanation for question 939.,6
Q0940,statistics,quiz,easy,Sample question 940 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 940.,4
Q0941,statistics,quiz,hard,Sample question 941 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 941.,10
Q0942,critical_thinking,case_study,easy,Sample question 942 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_942.png,,subjective,Sample explanation for question 942.,4
Q0943,statistics,quiz,easy,Sample question 943 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 943.,4
Q0944,critical_thinking,case_study,easy,Sample question 944 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_944.png,,subjective,Sample explanation for question 944.,4
Q0945,data_interpretation,quiz,medium,Sample question 945 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_945.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 945.,6
